,X,Y,Z,cluster,cell
6893,-18.802547326838294,-31.173430744714096,20.682217971318508,6,"Breast cancer cells (PanCK, GATA3)"
6902,-24.184260881825537,59.78799295520059,21.678381654182942,6,"Breast cancer cells (PanCK, GATA3)"
6903,-23.859809169628534,42.77173670279592,20.457335097815125,6,"Breast cancer cells (PanCK, GATA3)"
6904,-23.95600001226029,13.639442230562963,21.0044686107047,6,"Breast cancer cells (PanCK, GATA3)"
6905,-24.621551851725144,-36.50827237367338,20.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
6916,-33.0749931472717,-37.69296487415528,20.030294043852784,6,"Breast cancer cells (PanCK, GATA3)"
6919,-35.790782620955895,48.79575693035588,20.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
6927,-45.2496061503677,32.92853003959965,21.34104150073027,6,"Breast cancer cells (PanCK, GATA3)"
6929,-46.518987749161056,-23.04673391213487,20.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
6930,-47.88428911446243,-58.7367106021116,22.073356244809723,6,"Breast cancer cells (PanCK, GATA3)"
6934,-50.825565229651545,-32.7384045603273,19.569686002009043,6,"Breast cancer cells (PanCK, GATA3)"
6935,-50.335837566010866,-2.0174298828309247,21.466962638416128,6,"Breast cancer cells (PanCK, GATA3)"
6936,-49.31578262095593,-68.64352878392981,20.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
6941,-54.181991412164734,76.16938330398227,21.401028572482048,6,"Breast cancer cells (PanCK, GATA3)"
6942,-54.47365554913273,54.26931651993766,20.939611536479376,6,"Breast cancer cells (PanCK, GATA3)"
6943,-55.37628986733273,21.76987701317171,20.2508454222989,6,"Breast cancer cells (PanCK, GATA3)"
6948,-59.32695283372186,46.677215896921325,20.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
6949,-59.290782620955895,-38.18216514756608,21.099330270783746,6,"Breast cancer cells (PanCK, GATA3)"
6952,-62.51227794805874,0.3618450478459181,19.814708350647805,6,"Breast cancer cells (PanCK, GATA3)"
6953,-63.762875644211704,-9.51155203974372,22.353558600593487,6,"Breast cancer cells (PanCK, GATA3)"
6958,-67.33522706540037,38.95924899384795,23.80640097785445,6,"Breast cancer cells (PanCK, GATA3)"
6959,-66.7785377229967,-18.877712457399184,21.067171952911146,6,"Breast cancer cells (PanCK, GATA3)"
6967,-70.75143835866083,2.901143347217726,21.310954711916388,6,"Breast cancer cells (PanCK, GATA3)"
6971,-74.4011992876226,-52.26227878392979,21.5633454222989,6,"Breast cancer cells (PanCK, GATA3)"
6972,-73.84239552418171,-68.82175459038137,20.272350798642982,6,"Breast cancer cells (PanCK, GATA3)"
6973,-77.45529874998823,-86.8459481387685,21.61106047606234,6,"Breast cancer cells (PanCK, GATA3)"
6981,-79.23453262095592,-30.106028783929787,20.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
6982,-80.24324163734934,19.52409416688988,20.524069466014744,6,"Breast cancer cells (PanCK, GATA3)"
6987,-81.87515762095592,13.768971216070213,21.355012088965566,6,"Breast cancer cells (PanCK, GATA3)"
6992,-83.88834359656568,-47.12340683271026,22.517512088965567,6,"Breast cancer cells (PanCK, GATA3)"
7000,-89.16926363361415,-59.92485789785377,20.347891835801008,6,"Breast cancer cells (PanCK, GATA3)"
7011,-99.78422524390669,-52.754594357700284,20.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
7024,-111.66350989368317,-74.28216514756616,20.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
7034,-115.8753764584909,-31.16782850381776,22.385299203811506,6,"Breast cancer cells (PanCK, GATA3)"
7269,95.82280961205385,10.217393546167273,19.752463545276242,6,"Breast cancer cells (PanCK, GATA3)"
7271,88.80005707370054,12.814295643551077,19.619802165301444,6,"Breast cancer cells (PanCK, GATA3)"
7289,40.250062449466554,6.025133187901247,20.607652934035983,6,"Breast cancer cells (PanCK, GATA3)"
7291,29.427399197225895,-1.35654531285536,19.810074072436635,6,"Breast cancer cells (PanCK, GATA3)"
7292,22.773396483521708,-50.157334754079045,20.783183730756612,6,"Breast cancer cells (PanCK, GATA3)"
7293,23.596871700031784,96.16789096915659,20.226154064274205,6,"Breast cancer cells (PanCK, GATA3)"
7294,20.64598208492646,-2.4479405486356427,19.902806206612624,6,"Breast cancer cells (PanCK, GATA3)"
7310,-22.28129356986102,-11.23239739706844,20.523351505023967,6,"Breast cancer cells (PanCK, GATA3)"
7313,-35.89078262095592,-11.324778783929787,19.980012088965566,6,"Breast cancer cells (PanCK, GATA3)"
7318,-46.50356457584314,-41.59522051325308,20.18066998370241,6,"Breast cancer cells (PanCK, GATA3)"
7320,-50.32236156832431,67.78673437396492,20.201722615281348,6,"Breast cancer cells (PanCK, GATA3)"
7322,-57.58547288644263,39.27616148155698,20.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
7325,-60.2055974357707,-53.06667693207788,20.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
7329,-77.77682913258383,9.662866564907404,20.703558600593475,6,"Breast cancer cells (PanCK, GATA3)"
7572,106.70643960126625,-34.9324176728187,19.86195653341001,6,"Breast cancer cells (PanCK, GATA3)"
7575,105.35921737904408,-0.4723262522842333,18.828904494028855,6,"Breast cancer cells (PanCK, GATA3)"
7585,95.25460744996604,-38.69867062790138,17.77566811733437,6,"Breast cancer cells (PanCK, GATA3)"
7611,78.37545114527785,-36.38606125146225,19.151278322731805,6,"Breast cancer cells (PanCK, GATA3)"
7616,76.83549475130684,14.329646398551972,19.005103329841475,6,"Breast cancer cells (PanCK, GATA3)"
7637,56.236876953512194,-37.18980537967451,18.53453336556131,6,"Breast cancer cells (PanCK, GATA3)"
7641,56.69493166475837,71.73861407321306,18.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
7644,55.40845980328646,12.263289397888343,20.37205754351102,6,"Breast cancer cells (PanCK, GATA3)"
7650,52.74956825623707,49.90603261957904,18.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
7654,46.60921737904408,-58.12578266994012,18.793159757359348,6,"Breast cancer cells (PanCK, GATA3)"
7661,40.35921737904408,48.58537746607021,18.480012088965566,6,"Breast cancer cells (PanCK, GATA3)"
7668,36.33052885445386,75.49130728164403,18.88472520371966,6,"Breast cancer cells (PanCK, GATA3)"
7674,30.365314940019687,-35.28438244246638,18.23458525969727,6,"Breast cancer cells (PanCK, GATA3)"
7678,27.83706548030989,82.08147121607021,18.373208291497214,6,"Breast cancer cells (PanCK, GATA3)"
7685,23.140190830371466,26.66554201253041,19.483883770381496,6,"Breast cancer cells (PanCK, GATA3)"
7702,13.196071839137971,8.081471216070213,19.828310211031294,6,"Breast cancer cells (PanCK, GATA3)"
7704,11.255050712377397,-46.5643621172631,19.021678755632223,6,"Breast cancer cells (PanCK, GATA3)"
7706,9.900479514966491,72.46011199276927,19.577706263722845,6,"Breast cancer cells (PanCK, GATA3)"
7717,-0.11321608103190783,-63.62575311853061,17.761618552843892,6,"Breast cancer cells (PanCK, GATA3)"
7724,-5.3303799363921485,49.333149068419175,19.76986108225416,6,"Breast cancer cells (PanCK, GATA3)"
7726,-6.580437793369697,-56.17714947358496,19.50371898551729,6,"Breast cancer cells (PanCK, GATA3)"
7730,-11.114518029516205,26.65345565186783,18.29494399558037,6,"Breast cancer cells (PanCK, GATA3)"
7733,-11.20896443913773,10.79056212516116,18.40842117987465,6,"Breast cancer cells (PanCK, GATA3)"
7738,-13.493346723520006,-56.88006724546818,19.584178755632223,6,"Breast cancer cells (PanCK, GATA3)"
7742,-20.036413688917094,-23.806878298492848,20.169939273431588,6,"Breast cancer cells (PanCK, GATA3)"
7746,-21.101308936745397,-0.5369498365613481,18.12803840475504,6,"Breast cancer cells (PanCK, GATA3)"
7752,-24.04038892016854,53.3924948381175,19.35845697085533,6,"Breast cancer cells (PanCK, GATA3)"
7760,-30.790782620955895,37.00647121607017,19.542512088965566,6,"Breast cancer cells (PanCK, GATA3)"
7764,-37.41780964798295,-5.161772027173015,19.458052629506106,6,"Breast cancer cells (PanCK, GATA3)"
7765,-37.06007395953861,-24.894906736685698,18.712787679516744,6,"Breast cancer cells (PanCK, GATA3)"
7777,-45.4434141999032,12.634102795017611,19.23330156264977,6,"Breast cancer cells (PanCK, GATA3)"
7784,-57.27137963588132,-14.744399430695921,19.305571790458103,6,"Breast cancer cells (PanCK, GATA3)"
7788,-59.743414199903214,-73.61326562603506,18.264880510018195,6,"Breast cancer cells (PanCK, GATA3)"
7793,-64.79554452571784,-30.623290688691668,19.09846446991795,6,"Breast cancer cells (PanCK, GATA3)"
7796,-67.53031750467687,6.5930991230469544,18.336116740128368,6,"Breast cancer cells (PanCK, GATA3)"
7806,-72.41190938151931,61.3983726245209,18.452723356571198,6,"Breast cancer cells (PanCK, GATA3)"
7810,-74.12354124164551,-61.5018621172631,21.520960364827644,6,"Breast cancer cells (PanCK, GATA3)"
7813,-79.7940084274075,-52.87014168715558,19.43364112122363,6,"Breast cancer cells (PanCK, GATA3)"
7820,-84.07967150984479,59.437026771625824,18.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
7822,-85.45744928762264,3.059248993847973,18.350845422298896,6,"Breast cancer cells (PanCK, GATA3)"
7823,-88.02714625731954,-38.8781247435258,19.38215855361203,6,"Breast cancer cells (PanCK, GATA3)"
7831,-92.92587034025416,-66.234318257614,18.005231387211182,6,"Breast cancer cells (PanCK, GATA3)"
7835,-97.4143120327206,-1.918528783929787,18.882217971318504,6,"Breast cancer cells (PanCK, GATA3)"
7837,-99.13893076910409,-43.85926952467048,19.89528986674334,6,"Breast cancer cells (PanCK, GATA3)"
7838,-99.7133632661172,-26.512077171026533,19.562673379288142,6,"Breast cancer cells (PanCK, GATA3)"
7845,-103.48309031326363,-57.68775955316056,18.302127473580953,6,"Breast cancer cells (PanCK, GATA3)"
7849,-107.47032807550136,-64.35034696574797,19.906148452601933,6,"Breast cancer cells (PanCK, GATA3)"
8033,95.90836267818935,-15.008272373673321,17.387597559051038,6,"Breast cancer cells (PanCK, GATA3)"
8035,91.15808955949518,2.4423734717092884,17.669391788213687,6,"Breast cancer cells (PanCK, GATA3)"
8036,84.2439037259075,-46.50155461418808,16.024523159076267,6,"Breast cancer cells (PanCK, GATA3)"
8042,64.77588404571071,58.686734373964896,17.82979279071995,6,"Breast cancer cells (PanCK, GATA3)"
8044,53.24280516530365,19.22650938400909,17.71140521873656,6,"Breast cancer cells (PanCK, GATA3)"
8048,49.80921737904407,57.67796244414035,18.461371738088374,6,"Breast cancer cells (PanCK, GATA3)"
8049,47.377399197225884,-46.30034696574796,18.653875725329208,6,"Breast cancer cells (PanCK, GATA3)"
8052,45.52702559822217,26.848594503741424,18.095594280746383,6,"Breast cancer cells (PanCK, GATA3)"
8053,37.59334436317107,-10.505830371231355,17.36195653341001,6,"Breast cancer cells (PanCK, GATA3)"
8060,18.699217379044057,71.19147121607023,18.057512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8061,10.748106267932997,-26.4324176728187,17.86195653341001,6,"Breast cancer cells (PanCK, GATA3)"
8062,-2.6729912099129933,32.95263686024202,17.984996751542255,6,"Breast cancer cells (PanCK, GATA3)"
8063,-2.7717350019083256,-19.680433545834603,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8065,-11.967705697879012,65.13702677162576,17.379050550504026,6,"Breast cancer cells (PanCK, GATA3)"
8066,-13.98169171186504,78.01328939788834,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8067,-16.376445703393188,-67.50992663339213,16.745469078212878,6,"Breast cancer cells (PanCK, GATA3)"
8068,-21.477269107442396,37.23822797282696,16.355349926803406,6,"Breast cancer cells (PanCK, GATA3)"
8070,-21.731208152870806,-16.592287649178047,17.357228401022304,6,"Breast cancer cells (PanCK, GATA3)"
8077,-38.15394051569274,11.157129110807091,18.799091036333984,6,"Breast cancer cells (PanCK, GATA3)"
8086,-64.71262170141574,13.236643629863352,17.814063813103495,6,"Breast cancer cells (PanCK, GATA3)"
8090,-77.53582078889485,-81.04829977629618,17.772473921026638,6,"Breast cancer cells (PanCK, GATA3)"
8096,-101.23481931820362,-48.31302419677377,18.256961630249968,6,"Breast cancer cells (PanCK, GATA3)"
8098,-103.7907826209559,-29.598528783929794,17.277512088965565,6,"Breast cancer cells (PanCK, GATA3)"
8299,104.30152507135182,-38.354426219827246,16.686742858196332,6,"Breast cancer cells (PanCK, GATA3)"
8308,95.76306353289027,-53.34160570700669,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8331,73.15921737904404,-43.03852878392979,17.377512088965567,6,"Breast cancer cells (PanCK, GATA3)"
8332,71.1498872355034,-66.6362321332121,15.214162806668917,6,"Breast cancer cells (PanCK, GATA3)"
8347,50.92171737904408,82.56063788273684,16.542512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8350,48.99016975999649,33.79575693035588,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8358,43.14255071237744,12.081471216070213,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8364,37.12350309332976,42.36718550178455,18.37465494610842,6,"Breast cancer cells (PanCK, GATA3)"
8365,36.84255071237743,12.814804549403561,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8366,36.223010482492384,61.9918160436564,16.876132778620736,6,"Breast cancer cells (PanCK, GATA3)"
8367,35.222853742680456,-17.25943787483891,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8371,34.18368546415047,-50.8759755924404,16.491980174071948,6,"Breast cancer cells (PanCK, GATA3)"
8373,32.078353181513194,74.82221195681097,17.06566023711372,6,"Breast cancer cells (PanCK, GATA3)"
8382,22.86376283358959,6.408743943342984,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8383,21.451322642202,88.87094490028073,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8390,17.6708287534517,95.84450439142563,17.107085548681205,6,"Breast cancer cells (PanCK, GATA3)"
8397,6.754378669366645,-44.43465781618778,16.627189508320406,6,"Breast cancer cells (PanCK, GATA3)"
8399,5.32171737904406,5.306471216070236,17.217512088965563,6,"Breast cancer cells (PanCK, GATA3)"
8407,-4.686700988302846,-37.194038988011414,17.039961068557403,6,"Breast cancer cells (PanCK, GATA3)"
8409,-5.7657826209559175,-76.68826562603505,17.443827878439244,6,"Breast cancer cells (PanCK, GATA3)"
8410,-6.994949287622603,75.91480454940358,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8415,-14.073322303495615,-43.8074176728187,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8417,-14.299873530046852,-11.850346965747917,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8422,-23.12019438566182,46.44617709842316,17.082217971318506,6,"Breast cancer cells (PanCK, GATA3)"
8423,-24.858867727338918,-47.833422400951065,17.74729932300813,6,"Breast cancer cells (PanCK, GATA3)"
8434,-36.079461866238944,-31.588340104684505,17.25713473047501,6,"Breast cancer cells (PanCK, GATA3)"
8435,-36.96455311275912,-44.19721730852001,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8437,-38.72411595428923,27.100518835117782,17.01275018420366,6,"Breast cancer cells (PanCK, GATA3)"
8439,-39.10795433812763,-71.02963989504087,16.21044138189486,6,"Breast cancer cells (PanCK, GATA3)"
8442,-42.94435404952736,-21.757814498215453,16.149654946108413,6,"Breast cancer cells (PanCK, GATA3)"
8445,-46.21300484317811,-52.874084339485364,17.974302212422366,6,"Breast cancer cells (PanCK, GATA3)"
8447,-49.165782620955895,-76.56852878392976,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8451,-50.49823876130682,9.230594023087747,13.228915597737505,6,"Breast cancer cells (PanCK, GATA3)"
8458,-58.04246801421431,58.48596559809266,16.535489617055454,6,"Breast cancer cells (PanCK, GATA3)"
8465,-65.98652730180697,3.730407386282991,16.257937620880462,6,"Breast cancer cells (PanCK, GATA3)"
8466,-66.10930113947444,-45.02223248763357,17.880475051928528,6,"Breast cancer cells (PanCK, GATA3)"
8468,-69.46890762095592,49.26897121607021,15.948762088965566,6,"Breast cancer cells (PanCK, GATA3)"
8481,-80.85478262095592,51.88547121607019,17.277512088965565,6,"Breast cancer cells (PanCK, GATA3)"
8489,-89.34532807550136,-11.039740905141912,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8490,-88.92494411163909,-43.750826920575776,17.016890970953142,6,"Breast cancer cells (PanCK, GATA3)"
8491,-89.13271810482689,-62.0475610419943,17.369124992191374,6,"Breast cancer cells (PanCK, GATA3)"
8514,-106.17078262095589,-39.898528783929805,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8516,-107.72586115498734,1.4217853521959114,16.4986639214263,6,"Breast cancer cells (PanCK, GATA3)"
8520,-111.32298601078645,-68.81683386867547,16.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8698,97.09671737904404,-44.3435287839298,16.017512088965567,6,"Breast cancer cells (PanCK, GATA3)"
8703,67.33524477630436,66.56092327086469,15.383265513623101,6,"Breast cancer cells (PanCK, GATA3)"
8710,47.536490106316876,-69.13671060211158,16.04478481623829,6,"Breast cancer cells (PanCK, GATA3)"
8713,35.75921737904406,53.19813788273689,15.450845422298897,6,"Breast cancer cells (PanCK, GATA3)"
8714,35.31134503861847,-4.606472046341082,15.385597195348545,6,"Breast cancer cells (PanCK, GATA3)"
8723,20.46737340741288,39.02473362741773,16.080632656341457,6,"Breast cancer cells (PanCK, GATA3)"
8733,1.538043001819858,83.90709399187097,15.736017427043855,6,"Breast cancer cells (PanCK, GATA3)"
8754,-34.33195909154415,40.86427664593441,15.550996251861491,6,"Breast cancer cells (PanCK, GATA3)"
8756,-36.276087280454135,-88.58519545059647,16.401383056707502,6,"Breast cancer cells (PanCK, GATA3)"
8760,-39.98169171186504,64.03601667061571,15.87205754351102,6,"Breast cancer cells (PanCK, GATA3)"
8764,-50.850959612106294,-41.64419250074394,15.802467841177965,6,"Breast cancer cells (PanCK, GATA3)"
8767,-54.39078262095592,26.871594672860283,16.053314558101377,6,"Breast cancer cells (PanCK, GATA3)"
8769,-63.07596780614102,-9.807417672818701,15.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
8770,-63.742133972307215,29.34633608093509,16.13913371058719,6,"Breast cancer cells (PanCK, GATA3)"
8771,-64.91422012095592,-15.566966283929787,16.073762088965566,6,"Breast cancer cells (PanCK, GATA3)"
8773,-84.1841710507079,15.461636505326396,15.562140188139118,6,"Breast cancer cells (PanCK, GATA3)"
9014,104.18255071237746,14.001471216070172,14.544178755632231,6,"Breast cancer cells (PanCK, GATA3)"
9026,97.76749076033906,8.282910064991029,15.090173959469169,6,"Breast cancer cells (PanCK, GATA3)"
9029,93.90772484173061,-1.0528571421386914,15.424974775532732,6,"Breast cancer cells (PanCK, GATA3)"
9037,86.37773589756256,5.072211956810975,14.398993570447047,6,"Breast cancer cells (PanCK, GATA3)"
